feature_idx,cv_scores,avg_score,feature_names,ci_bound,std_dev,std_err
"(0, 1, 2, 3, 6, 7, 10)",[0.94652975 0.95958874 0.94665227 0.94337416 0.93002731],0.9452344454247962,"('Harmonics_phase_2_i', 'SPM_A_Y', 'Multiband_period', 'r-i', 'Harmonics_phase_2_z', 'Harmonics_phase_4_i', 'Harmonics_phase_2_r')",0.012117936178920503,0.009428166036908811,0.0047140830184544055
"(0, 1, 2, 3, 6, 7, 8, 10)",[0.94652975 0.95958874 0.94665227 0.94337416 0.93002731],0.9452344454247962,"('Harmonics_phase_2_i', 'SPM_A_Y', 'Multiband_period', 'r-i', 'Harmonics_phase_2_z', 'Harmonics_phase_4_i', 'delta_period_i', 'Harmonics_phase_2_r')",0.012117936178920503,0.009428166036908811,0.0047140830184544055
"(0, 1, 2, 4, 6, 7, 10)",[0.94834889 0.95406805 0.94644957 0.94492903 0.92802542],0.9443641913538354,"('Harmonics_phase_2_i', 'SPM_A_Y', 'Multiband_period', 'i-z', 'Harmonics_phase_2_z', 'Harmonics_phase_4_i', 'Harmonics_phase_2_r')",0.011229444062091462,0.008736888984755282,0.00436844449237764
"(0, 1, 2, 4, 6, 7, 8, 10)",[0.94834889 0.95406805 0.94644957 0.94492903 0.92802542],0.9443641913538354,"('Harmonics_phase_2_i', 'SPM_A_Y', 'Multiband_period', 'i-z', 'Harmonics_phase_2_z', 'Harmonics_phase_4_i', 'delta_period_i', 'Harmonics_phase_2_r')",0.011229444062091462,0.008736888984755282,0.00436844449237764
"(0, 1, 2, 3, 4, 6, 7, 8, 10)",[0.94872696 0.95597499 0.94869127 0.94167727 0.92477605],0.9439693070725014,"('Harmonics_phase_2_i', 'SPM_A_Y', 'Multiband_period', 'r-i', 'i-z', 'Harmonics_phase_2_z', 'Harmonics_phase_4_i', 'delta_period_i', 'Harmonics_phase_2_r')",0.013635029574081822,0.01060851623944246,0.0053042581197212295
"(0, 1, 2, 3, 4, 6, 7, 10)",[0.94872696 0.95597499 0.94869127 0.94167727 0.92477605],0.9439693070725014,"('Harmonics_phase_2_i', 'SPM_A_Y', 'Multiband_period', 'r-i', 'i-z', 'Harmonics_phase_2_z', 'Harmonics_phase_4_i', 'Harmonics_phase_2_r')",0.013635029574081822,0.01060851623944246,0.0053042581197212295
"(0, 1, 2, 3, 6, 7, 8, 9, 10, 11)",[0.94523996 0.95980704 0.93254774 0.9398721  0.93757298],0.9430079670390608,"('Harmonics_phase_2_i', 'SPM_A_Y', 'Multiband_period', 'r-i', 'Harmonics_phase_2_z', 'Harmonics_phase_4_i', 'delta_period_i', 'g-r', 'Harmonics_phase_2_r', 'Power_rate_4')",0.012001887971947928,0.009337876589310774,0.004668938294655387
"(0, 1, 2, 3, 6, 7, 9, 10, 11)",[0.94523996 0.95980704 0.93254774 0.9398721  0.93757298],0.9430079670390608,"('Harmonics_phase_2_i', 'SPM_A_Y', 'Multiband_period', 'r-i', 'Harmonics_phase_2_z', 'Harmonics_phase_4_i', 'g-r', 'Harmonics_phase_2_r', 'Power_rate_4')",0.012001887971947928,0.009337876589310774,0.004668938294655387
"(0, 1, 3, 4, 5, 6, 7, 8, 10)",[0.94859573 0.95038773 0.95057736 0.93797173 0.92095415],0.9416973407187392,"('Harmonics_phase_2_i', 'SPM_A_Y', 'r-i', 'i-z', 'Period_band_i', 'Harmonics_phase_2_z', 'Harmonics_phase_4_i', 'delta_period_i', 'Harmonics_phase_2_r')",0.014610831867289864,0.011367723575058362,0.005683861787529181
"(0, 1, 3, 4, 5, 6, 7, 10)",[0.94859573 0.95038773 0.95057736 0.93797173 0.92095415],0.9416973407187392,"('Harmonics_phase_2_i', 'SPM_A_Y', 'r-i', 'i-z', 'Period_band_i', 'Harmonics_phase_2_z', 'Harmonics_phase_4_i', 'Harmonics_phase_2_r')",0.014610831867289864,0.011367723575058362,0.005683861787529181
"(0, 1, 4, 5, 6, 7, 10)",[0.94431407 0.94661875 0.94847499 0.94130173 0.92431256],0.9410044217601025,"('Harmonics_phase_2_i', 'SPM_A_Y', 'i-z', 'Period_band_i', 'Harmonics_phase_2_z', 'Harmonics_phase_4_i', 'Harmonics_phase_2_r')",0.011160445441508219,0.008683205713811168,0.004341602856905583
"(0, 1, 4, 5, 6, 7, 8, 10)",[0.94431407 0.94661875 0.94847499 0.94130173 0.92431256],0.9410044217601025,"('Harmonics_phase_2_i', 'SPM_A_Y', 'i-z', 'Period_band_i', 'Harmonics_phase_2_z', 'Harmonics_phase_4_i', 'delta_period_i', 'Harmonics_phase_2_r')",0.011160445441508219,0.008683205713811168,0.004341602856905583
"(0, 1, 3, 5, 6, 7, 9, 10, 11)",[0.94524601 0.95804014 0.92887952 0.93444338 0.93758551],0.9408389117792352,"('Harmonics_phase_2_i', 'SPM_A_Y', 'r-i', 'Period_band_i', 'Harmonics_phase_2_z', 'Harmonics_phase_4_i', 'g-r', 'Harmonics_phase_2_r', 'Power_rate_4')",0.012978499656978209,0.01009771365926232,0.00504885682963116
"(0, 1, 3, 5, 6, 7, 8, 9, 10, 11)",[0.94524601 0.95804014 0.92887952 0.93444338 0.93758551],0.9408389117792352,"('Harmonics_phase_2_i', 'SPM_A_Y', 'r-i', 'Period_band_i', 'Harmonics_phase_2_z', 'Harmonics_phase_4_i', 'delta_period_i', 'g-r', 'Harmonics_phase_2_r', 'Power_rate_4')",0.012978499656978209,0.01009771365926232,0.00504885682963116
