snid,CEP_dist,DSCT_dist,EB_dist,RRL_dist
59624977,6.878402555447076,6.68920862279075,6.174578032117524,6.594158934790403
93589326,7.301752325429507,7.0077412357502675,6.469173206705029,6.9660413838670925
138922893,7.159866828545698,6.890332117628487,6.557672412742647,6.879434106785796
49773773,6.933800326289908,6.526811149632807,6.002649277244859,6.587698238705605
94144348,6.922363850931222,6.603162966970675,6.143537880269227,6.673776951374065
5296787,6.948419127033045,6.668596073522805,6.077033388998766,6.658927783647443
100734355,6.932550681874985,6.842577828431714,6.3870264215490415,6.708966633151994
58031265,7.504918450332784,7.299972691770159,6.73104474309571,7.2614787826434
102845092,6.9164213112701844,6.815345315661785,6.14111038655381,6.67586114426792
81825513,6.832110677639372,6.6572821931910005,6.114122251606295,6.6500451929779425
37099530,7.111589840616298,6.948499815267466,6.240981449990145,6.898985337960858
137169022,7.18455511753776,7.1068240420735895,6.500419577465761,7.037952495823324
49022322,7.314868236870494,7.181171610731254,6.491377756710072,7.049710895855814
52594679,7.03858137415676,6.903686583168166,6.342240670699313,6.815544643723595
140815482,6.928690954459768,6.7605269436373545,6.13114016793076,6.62592798884189
8476210,6.9342857851107365,6.746607073271623,6.104246127797309,6.668901950268532
142205737,7.0285489517583315,6.772425351016091,6.199476835326532,6.712072999664814
93464603,6.9481376541500826,6.748925676778514,6.0473634627701385,6.659205912797529
121883601,7.069104321554109,6.969604145672791,6.195863274375144,6.766298323748889
119621169,7.225576082345774,6.935201999857018,6.237170109069879,6.895869159488806
98452158,7.095032452723998,7.0037822356049775,6.312881408881029,6.849635725406217
82045671,7.292184649272547,7.021227269904211,6.427941635970895,7.004686678539455
120675177,7.12354322370674,6.685996767627991,6.103603146421846,6.693937688431468
136011281,6.965128954517321,6.789516206484218,6.146550462212444,6.657638449606892
87435978,7.294445943407881,7.088024014906077,6.419218014854574,6.997319633330853
127128949,7.200774657553982,6.960647664369861,6.295185168146516,6.831671579576572
33010804,6.889741136241335,6.592631742376605,6.1123768889143095,6.580209004546244
115040946,7.119597273716501,6.778446306917229,6.091853732325404,6.6946660128936974
145812864,7.122869181503677,6.736297802999355,6.037101312608753,6.638361647078777
125573189,7.494586702653184,7.154050491842236,6.582375486076664,7.1762353487957045
86050037,7.2021752335112454,7.0798274281566576,6.294077433867772,6.971592062681475
106199632,7.070126400372246,6.791422260428298,6.290626027641688,6.789793784251172
114794811,7.018375362511647,6.903129605072543,6.295019205988742,6.801806837931746
38692187,7.157396573465478,7.057502735416491,6.38110207654173,6.939432813283079
109981241,6.895719522378106,6.71902565384338,6.0530752210087195,6.589154761625455
108424682,7.071173535178476,6.948464633217882,6.198166591991476,6.742189699212728
55915374,7.221203254651912,7.078798553687671,6.671105385552285,6.875728721049018
96233029,6.958380969985217,6.617229547027405,5.877465318663346,6.653567007057761
112273177,7.357698027957138,7.127342407770337,6.556455325804018,7.068032998471334
50629503,7.088744518246533,6.757685073343699,6.101986550109685,6.776618221359324
75456596,7.104695770957772,6.802858076190023,6.012574655222903,6.699028248088671
138164461,7.050480551551087,7.041149689778307,6.253554639929736,6.852551849164004
138868425,7.011799241029349,6.753851487808252,6.033705960251342,6.748913350297396
3007666,6.869307898108937,6.68117874160947,6.340389804129188,6.741847359294299
100818753,6.950395060959825,6.686682604145707,6.275717866690596,6.701315383228173
112529131,7.0699008907826055,6.719188443730522,6.0426276452325745,6.653933233256088
68407822,7.318075826373267,7.264081140315692,6.667131084496763,7.221032520072595
79254922,7.057336001531969,6.912306242714651,6.144874696184814,6.7601914797744636
100663177,7.033573837868123,6.689414169203402,5.991245034148337,6.6727123041646275
154544487,6.9389487918601835,6.561749939913394,6.0286515859636545,6.652876635611126
67746111,6.993372633194179,6.5112947154642935,6.0165460985141,6.658825441833331
143881704,6.942905000827903,6.634101830823031,6.010175500200409,6.633477164672692
154444055,7.128962776332593,6.9071447606543614,6.091801449123409,6.810743591740675
99320052,6.994182210253607,6.8129640063012324,6.224479698861572,6.701738604939104
104847884,7.0601462992923425,6.835229792620711,6.195318555666028,6.861569830224253
32527708,7.047698549528687,6.58554668405526,6.244174522536482,6.696969206186059
29607572,6.936090937730434,7.052936636347464,6.61474423448051,6.887456822380901
56333965,6.834280309042639,6.849088725558974,6.186039910495192,6.64259585421798
101459502,7.02700042700085,6.846009256989036,6.259089963221131,6.7790365495900335
95102095,7.197936808880957,7.1834773607757185,6.540565853580759,7.09076499479239
143110134,7.257242914690039,7.310529480204177,6.529431905299014,7.142180163004827
99750338,6.925813199804398,6.790485049087802,6.341929426398382,6.692293767180104
148626862,6.98860001428512,6.8557433084092745,6.188328423969903,6.688121791911644
115828175,7.3540940880462475,7.044114891380667,6.598646938254498,7.101299414075177
120543604,7.077811206115319,6.989439806568764,6.384802584769976,6.8661348443445895
83611233,7.160725163471153,6.9174987604801865,6.457043671258358,6.938908683871486
134185236,6.909388348238359,6.9320328230236035,6.460465693814926,6.719016331040588
88585922,7.059388621426942,6.817622995157818,6.319665945905396,6.769796666812337
158498509,7.198707211569066,7.075625427648053,6.465240669403226,7.041264925951305
136827840,7.491684303489664,7.330015673428344,6.8705773676506015,7.311649559174906
62359285,6.925049603074813,6.794723617972008,6.100130572732884,6.696591231161734
74302381,7.183534934216232,6.92537114988382,6.409859643467573,6.867187409103017
113414545,6.93451976862859,6.868780703083944,6.034247304148702,6.767081189124202
85100271,6.943257040433372,6.566139014282533,6.106333467276033,6.6391315626198475
66947013,7.187855561048181,7.036458931694511,6.292144783521051,6.901441973627461
131531849,7.303378704878181,7.06831425972882,6.349353288300633,7.043597261648622
96305220,7.200312835655959,7.228387163408068,6.689857215494726,7.155572922110018
112657147,7.021996773394167,6.87416947311221,6.304430616538278,6.783228894944403
