feature_idx,cv_scores,avg_score,feature_names,ci_bound,std_dev,std_err
"(0, 1, 2, 4, 6, 7, 8, 9, 10, 11)",[0.92237838 0.93784663 0.92285551 0.90676858 0.87836953],0.913643724610608,"('Harmonics_phase_2_i', 'SPM_A_Y', 'Multiband_period', 'i-z', 'Harmonics_phase_2_z', 'Harmonics_phase_4_i', 'delta_period_i', 'g-r', 'Harmonics_phase_2_r', 'Power_rate_4')",0.025951855811145872,0.020191425498594817,0.010095712749297409
"(0, 1, 2, 4, 6, 7, 9, 10, 11)",[0.92237838 0.93784663 0.92285551 0.90676858 0.87836953],0.913643724610608,"('Harmonics_phase_2_i', 'SPM_A_Y', 'Multiband_period', 'i-z', 'Harmonics_phase_2_z', 'Harmonics_phase_4_i', 'g-r', 'Harmonics_phase_2_r', 'Power_rate_4')",0.025951855811145872,0.020191425498594817,0.010095712749297409
"(0, 1, 2, 3, 6, 7, 9, 10, 11)",[0.92450358 0.93985317 0.92119663 0.9012366  0.87662479],0.9126829556956582,"('Harmonics_phase_2_i', 'SPM_A_Y', 'Multiband_period', 'r-i', 'Harmonics_phase_2_z', 'Harmonics_phase_4_i', 'g-r', 'Harmonics_phase_2_r', 'Power_rate_4')",0.028051401899419213,0.021824943684374442,0.01091247184218722
"(0, 1, 2, 3, 6, 7, 8, 9, 10, 11)",[0.92450358 0.93985317 0.92119663 0.9012366  0.87662479],0.9126829556956582,"('Harmonics_phase_2_i', 'SPM_A_Y', 'Multiband_period', 'r-i', 'Harmonics_phase_2_z', 'Harmonics_phase_4_i', 'delta_period_i', 'g-r', 'Harmonics_phase_2_r', 'Power_rate_4')",0.028051401899419213,0.021824943684374442,0.01091247184218722
"(0, 1, 2, 4, 5, 6, 7, 8, 9, 10, 11)",[0.92120921 0.93356385 0.92647645 0.89483368 0.88720187],0.912657013173251,"('Harmonics_phase_2_i', 'SPM_A_Y', 'Multiband_period', 'i-z', 'Period_band_i', 'Harmonics_phase_2_z', 'Harmonics_phase_4_i', 'delta_period_i', 'g-r', 'Harmonics_phase_2_r', 'Power_rate_4')",0.02346737122012481,0.018258412079937354,0.009129206039968678
"(0, 1, 2, 4, 5, 6, 7, 9, 10, 11)",[0.92120921 0.93356385 0.92647645 0.89483368 0.88720187],0.912657013173251,"('Harmonics_phase_2_i', 'SPM_A_Y', 'Multiband_period', 'i-z', 'Period_band_i', 'Harmonics_phase_2_z', 'Harmonics_phase_4_i', 'g-r', 'Harmonics_phase_2_r', 'Power_rate_4')",0.02346737122012481,0.018258412079937354,0.009129206039968678
"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11)",[0.9212152  0.93559499 0.92295737 0.89363322 0.88953497],0.9125871496263274,"('Harmonics_phase_2_i', 'SPM_A_Y', 'Multiband_period', 'r-i', 'i-z', 'Period_band_i', 'Harmonics_phase_2_z', 'Harmonics_phase_4_i', 'delta_period_i', 'g-r', 'Harmonics_phase_2_r', 'Power_rate_4')",0.023006345762799,0.017899718611451308,0.008949859305725654
"(0, 1, 2, 3, 4, 5, 6, 7, 9, 10, 11)",[0.9212152  0.93559499 0.92295737 0.89363322 0.88953497],0.9125871496263274,"('Harmonics_phase_2_i', 'SPM_A_Y', 'Multiband_period', 'r-i', 'i-z', 'Period_band_i', 'Harmonics_phase_2_z', 'Harmonics_phase_4_i', 'g-r', 'Harmonics_phase_2_r', 'Power_rate_4')",0.023006345762799,0.017899718611451308,0.008949859305725654
"(0, 1, 2, 3, 4, 6, 7, 9, 10, 11)",[0.92282771 0.93625728 0.9158672  0.90490662 0.88050418],0.912072597881093,"('Harmonics_phase_2_i', 'SPM_A_Y', 'Multiband_period', 'r-i', 'i-z', 'Harmonics_phase_2_z', 'Harmonics_phase_4_i', 'g-r', 'Harmonics_phase_2_r', 'Power_rate_4')",0.02413396156182845,0.018777042012244984,0.009388521006122492
"(0, 1, 2, 3, 4, 6, 7, 8, 9, 10, 11)",[0.92282771 0.93625728 0.9158672  0.90490662 0.88050418],0.912072597881093,"('Harmonics_phase_2_i', 'SPM_A_Y', 'Multiband_period', 'r-i', 'i-z', 'Harmonics_phase_2_z', 'Harmonics_phase_4_i', 'delta_period_i', 'g-r', 'Harmonics_phase_2_r', 'Power_rate_4')",0.02413396156182845,0.018777042012244984,0.009388521006122492
"(0, 1, 2, 5, 6, 7, 9, 10, 11)",[0.91720556 0.93359986 0.92088767 0.89449195 0.89050874],0.9113387558064673,"('Harmonics_phase_2_i', 'SPM_A_Y', 'Multiband_period', 'Period_band_i', 'Harmonics_phase_2_z', 'Harmonics_phase_4_i', 'g-r', 'Harmonics_phase_2_r', 'Power_rate_4')",0.021032186099886323,0.01636375532442839,0.008181877662214196
"(0, 1, 2, 5, 6, 7, 8, 9, 10, 11)",[0.91720556 0.93359986 0.92088767 0.89449195 0.89050874],0.9113387558064673,"('Harmonics_phase_2_i', 'SPM_A_Y', 'Multiband_period', 'Period_band_i', 'Harmonics_phase_2_z', 'Harmonics_phase_4_i', 'delta_period_i', 'g-r', 'Harmonics_phase_2_r', 'Power_rate_4')",0.021032186099886323,0.01636375532442839,0.008181877662214196
"(0, 1, 2, 3, 5, 6, 7, 9, 10, 11)",[0.91900716 0.93561914 0.91739212 0.89526055 0.88927065],0.9113099242021978,"('Harmonics_phase_2_i', 'SPM_A_Y', 'Multiband_period', 'r-i', 'Period_band_i', 'Harmonics_phase_2_z', 'Harmonics_phase_4_i', 'g-r', 'Harmonics_phase_2_r', 'Power_rate_4')",0.021739971657717738,0.01691443653443252,0.008457218267216259
"(0, 1, 2, 3, 5, 6, 7, 8, 9, 10, 11)",[0.91900716 0.93561914 0.91739212 0.89526055 0.88927065],0.9113099242021978,"('Harmonics_phase_2_i', 'SPM_A_Y', 'Multiband_period', 'r-i', 'Period_band_i', 'Harmonics_phase_2_z', 'Harmonics_phase_4_i', 'delta_period_i', 'g-r', 'Harmonics_phase_2_r', 'Power_rate_4')",0.021739971657717738,0.01691443653443252,0.008457218267216259
