feature_idx,cv_scores,avg_score,feature_names,ci_bound,std_dev,std_err
"(0, 1, 2, 3, 4, 5, 8, 9, 10, 11)",[0.93210078 0.93984503 0.94154465 0.92845578 0.92311188],0.9330116257811628,"('Harmonics_phase_2_i', 'SPM_A_Y', 'Multiband_period', 'r-i', 'i-z', 'Period_band_i', 'delta_period_i', 'g-r', 'Harmonics_phase_2_r', 'Power_rate_4')",0.008888014034600588,0.006915176876600372,0.003457588438300186
"(0, 1, 2, 3, 4, 5, 9, 10, 11)",[0.93210078 0.93984503 0.94154465 0.92845578 0.92311188],0.9330116257811628,"('Harmonics_phase_2_i', 'SPM_A_Y', 'Multiband_period', 'r-i', 'i-z', 'Period_band_i', 'g-r', 'Harmonics_phase_2_r', 'Power_rate_4')",0.008888014034600588,0.006915176876600372,0.003457588438300186
"(0, 1, 2, 3, 5, 8, 9, 10, 11)",[0.93195201 0.93984503 0.93780643 0.92846967 0.92114886],0.931844399552808,"('Harmonics_phase_2_i', 'SPM_A_Y', 'Multiband_period', 'r-i', 'Period_band_i', 'delta_period_i', 'g-r', 'Harmonics_phase_2_r', 'Power_rate_4')",0.008628715171992757,0.006713433552180089,0.0033567167760900447
"(0, 1, 2, 3, 5, 9, 10, 11)",[0.93195201 0.93984503 0.93780643 0.92846967 0.92114886],0.931844399552808,"('Harmonics_phase_2_i', 'SPM_A_Y', 'Multiband_period', 'r-i', 'Period_band_i', 'g-r', 'Harmonics_phase_2_r', 'Power_rate_4')",0.008628715171992757,0.006713433552180089,0.0033567167760900447
"(0, 1, 2, 3, 4, 5, 6, 9, 10, 11)",[0.9244555  0.9379283  0.93796467 0.92834573 0.92881974],0.9315027901194671,"('Harmonics_phase_2_i', 'SPM_A_Y', 'Multiband_period', 'r-i', 'i-z', 'Period_band_i', 'Harmonics_phase_2_z', 'g-r', 'Harmonics_phase_2_r', 'Power_rate_4')",0.007036850861530774,0.00547490903730664,0.00273745451865332
"(0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11)",[0.9244555  0.9379283  0.93796467 0.92834573 0.92881974],0.9315027901194671,"('Harmonics_phase_2_i', 'SPM_A_Y', 'Multiband_period', 'r-i', 'i-z', 'Period_band_i', 'Harmonics_phase_2_z', 'delta_period_i', 'g-r', 'Harmonics_phase_2_r', 'Power_rate_4')",0.007036850861530774,0.00547490903730664,0.00273745451865332
"(0, 1, 2, 4, 5, 8, 9, 10, 11)",[0.93019307 0.93984503 0.94154465 0.92663817 0.91558905],0.9307619937000592,"('Harmonics_phase_2_i', 'SPM_A_Y', 'Multiband_period', 'i-z', 'Period_band_i', 'delta_period_i', 'g-r', 'Harmonics_phase_2_r', 'Power_rate_4')",0.012143317249534573,0.009447913372132462,0.004723956686066231
"(0, 1, 2, 4, 5, 9, 10, 11)",[0.93019307 0.93984503 0.94154465 0.92663817 0.91558905],0.9307619937000592,"('Harmonics_phase_2_i', 'SPM_A_Y', 'Multiband_period', 'i-z', 'Period_band_i', 'g-r', 'Harmonics_phase_2_r', 'Power_rate_4')",0.012143317249534573,0.009447913372132462,0.004723956686066231
"(0, 1, 2, 5, 9, 10, 11)",[0.92839263 0.93984503 0.93777743 0.92844612 0.91927935],0.9307481127425994,"('Harmonics_phase_2_i', 'SPM_A_Y', 'Multiband_period', 'Period_band_i', 'g-r', 'Harmonics_phase_2_r', 'Power_rate_4')",0.009524090204223238,0.0074100657463532366,0.0037050328731766183
"(0, 1, 2, 5, 8, 9, 10, 11)",[0.92839263 0.93984503 0.93777743 0.92844612 0.91927935],0.9307481127425994,"('Harmonics_phase_2_i', 'SPM_A_Y', 'Multiband_period', 'Period_band_i', 'delta_period_i', 'g-r', 'Harmonics_phase_2_r', 'Power_rate_4')",0.009524090204223238,0.0074100657463532366,0.0037050328731766183
"(0, 1, 2, 3, 4, 5, 10, 11)",[0.92667485 0.93803194 0.9358434  0.93016049 0.92107082],0.9303562987361405,"('Harmonics_phase_2_i', 'SPM_A_Y', 'Multiband_period', 'r-i', 'i-z', 'Period_band_i', 'Harmonics_phase_2_r', 'Power_rate_4')",0.007898741752351671,0.006145489431886878,0.003072744715943439
"(0, 1, 2, 3, 4, 5, 8, 10, 11)",[0.92667485 0.93803194 0.9358434  0.93016049 0.92107082],0.9303562987361405,"('Harmonics_phase_2_i', 'SPM_A_Y', 'Multiband_period', 'r-i', 'i-z', 'Period_band_i', 'delta_period_i', 'Harmonics_phase_2_r', 'Power_rate_4')",0.007898741752351671,0.006145489431886878,0.003072744715943439
"(0, 1, 2, 4, 5, 6, 8, 9, 10, 11)",[0.91898282 0.93981318 0.94157379 0.92833957 0.91935056],0.929611984650412,"('Harmonics_phase_2_i', 'SPM_A_Y', 'Multiband_period', 'i-z', 'Period_band_i', 'Harmonics_phase_2_z', 'delta_period_i', 'g-r', 'Harmonics_phase_2_r', 'Power_rate_4')",0.01242211148042967,0.009664824755407747,0.004832412377703874
"(0, 1, 2, 4, 5, 6, 9, 10, 11)",[0.91898282 0.93981318 0.94157379 0.92833957 0.91935056],0.929611984650412,"('Harmonics_phase_2_i', 'SPM_A_Y', 'Multiband_period', 'i-z', 'Period_band_i', 'Harmonics_phase_2_z', 'g-r', 'Harmonics_phase_2_r', 'Power_rate_4')",0.01242211148042967,0.009664824755407747,0.004832412377703874
"(0, 1, 2, 3, 5, 6, 8, 9, 10, 11)",[0.91869399 0.93981318 0.93786835 0.92653482 0.92506124],0.9295943172991874,"('Harmonics_phase_2_i', 'SPM_A_Y', 'Multiband_period', 'r-i', 'Period_band_i', 'Harmonics_phase_2_z', 'delta_period_i', 'g-r', 'Harmonics_phase_2_r', 'Power_rate_4')",0.010308183569824655,0.008020117023252052,0.004010058511626026
"(0, 1, 2, 3, 5, 6, 9, 10, 11)",[0.91869399 0.93981318 0.93786835 0.92653482 0.92506124],0.9295943172991874,"('Harmonics_phase_2_i', 'SPM_A_Y', 'Multiband_period', 'r-i', 'Period_band_i', 'Harmonics_phase_2_z', 'g-r', 'Harmonics_phase_2_r', 'Power_rate_4')",0.010308183569824655,0.008020117023252052,0.004010058511626026
"(0, 1, 2, 3, 9, 10, 11)",[0.92654916 0.93603624 0.93377061 0.93210001 0.91743441],0.9291780875796511,"('Harmonics_phase_2_i', 'SPM_A_Y', 'Multiband_period', 'r-i', 'g-r', 'Harmonics_phase_2_r', 'Power_rate_4')",0.008554443085966838,0.006655647345963056,0.003327823672981528
"(0, 1, 2, 3, 8, 9, 10, 11)",[0.92654916 0.93603624 0.93377061 0.93210001 0.91743441],0.9291780875796511,"('Harmonics_phase_2_i', 'SPM_A_Y', 'Multiband_period', 'r-i', 'delta_period_i', 'g-r', 'Harmonics_phase_2_r', 'Power_rate_4')",0.008554443085966838,0.006655647345963056,0.003327823672981528
