feature_idx,cv_scores,avg_score,feature_names,ci_bound,std_dev,std_err
"(0, 1, 3, 4, 5, 6, 8, 10, 11)",[0.92866599 0.92751095 0.91382083 0.9341655  0.92458725],0.9257501030532073,"('Harmonics_phase_2_i', 'SPM_A_Y', 'r-i', 'i-z', 'Period_band_i', 'Harmonics_phase_2_z', 'delta_period_i', 'Harmonics_phase_2_r', 'Power_rate_4')",0.008642691678570184,0.006724307749129331,0.003362153874564665
"(0, 1, 2, 3, 4, 5, 6, 7, 8, 10, 11)",[0.93105527 0.93664415 0.90488451 0.92879137 0.92347178],0.9249694158568866,"('Harmonics_phase_2_i', 'SPM_A_Y', 'Multiband_period', 'r-i', 'i-z', 'Period_band_i', 'Harmonics_phase_2_z', 'Harmonics_phase_4_i', 'delta_period_i', 'Harmonics_phase_2_r', 'Power_rate_4')",0.014004255911290005,0.010895786873731982,0.00544789343686599
"(0, 1, 2, 3, 5, 6, 7, 8, 10, 11)",[0.92715177 0.94210156 0.91583579 0.92509242 0.91419654],0.9248756155888656,"('Harmonics_phase_2_i', 'SPM_A_Y', 'Multiband_period', 'r-i', 'Period_band_i', 'Harmonics_phase_2_z', 'Harmonics_phase_4_i', 'delta_period_i', 'Harmonics_phase_2_r', 'Power_rate_4')",0.012823602030608127,0.009977198043519054,0.004988599021759527
"(0, 1, 3, 4, 5, 6, 7, 8, 10, 11)",[0.93072578 0.93490092 0.90431675 0.92685753 0.9246554 ],0.9242912750448277,"('Harmonics_phase_2_i', 'SPM_A_Y', 'r-i', 'i-z', 'Period_band_i', 'Harmonics_phase_2_z', 'Harmonics_phase_4_i', 'delta_period_i', 'Harmonics_phase_2_r', 'Power_rate_4')",0.013598201117433118,0.010579862448975144,0.005289931224487572
"(0, 1, 2, 3, 5, 6, 7, 9, 10, 11)",[0.93246111 0.93613897 0.91209472 0.92489992 0.91554433],0.9242278120913673,"('Harmonics_phase_2_i', 'SPM_A_Y', 'Multiband_period', 'r-i', 'Period_band_i', 'Harmonics_phase_2_z', 'Harmonics_phase_4_i', 'g-r', 'Harmonics_phase_2_r', 'Power_rate_4')",0.011957065410117611,0.009303003113423771,0.0046515015567118855
"(0, 1, 2, 3, 5, 6, 7, 10, 11)",[0.92896479 0.93844369 0.91975642 0.92146814 0.91249343],0.9242252947330144,"('Harmonics_phase_2_i', 'SPM_A_Y', 'Multiband_period', 'r-i', 'Period_band_i', 'Harmonics_phase_2_z', 'Harmonics_phase_4_i', 'Harmonics_phase_2_r', 'Power_rate_4')",0.011348976334751565,0.00882988915382441,0.004414944576912204
"(0, 1, 2, 3, 4, 5, 6, 7, 10, 11)",[0.93083772 0.92742144 0.91055129 0.92518251 0.92177087],0.9231527669522519,"('Harmonics_phase_2_i', 'SPM_A_Y', 'Multiband_period', 'r-i', 'i-z', 'Period_band_i', 'Harmonics_phase_2_z', 'Harmonics_phase_4_i', 'Harmonics_phase_2_r', 'Power_rate_4')",0.008943755351846008,0.006958545515149567,0.0034792727575747836
"(0, 1, 2, 3, 6, 7, 9, 10, 11)",[0.92135226 0.93091348 0.91734755 0.92659838 0.91905893],0.923054118350383,"('Harmonics_phase_2_i', 'SPM_A_Y', 'Multiband_period', 'r-i', 'Harmonics_phase_2_z', 'Harmonics_phase_4_i', 'g-r', 'Harmonics_phase_2_r', 'Power_rate_4')",0.006445809883842955,0.005015059076885897,0.0025075295384429487
"(0, 1, 3, 5, 6, 8, 10, 11)",[0.92277575 0.92905922 0.91949026 0.92474566 0.91884283],0.9229827424593307,"('Harmonics_phase_2_i', 'SPM_A_Y', 'r-i', 'Period_band_i', 'Harmonics_phase_2_z', 'delta_period_i', 'Harmonics_phase_2_r', 'Power_rate_4')",0.004788829188657263,0.003725871802460512,0.001862935901230256
"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11)",[0.93629542 0.93261867 0.89617291 0.92333719 0.92512196],0.9227092302324891,"('Harmonics_phase_2_i', 'SPM_A_Y', 'Multiband_period', 'r-i', 'i-z', 'Period_band_i', 'Harmonics_phase_2_z', 'Harmonics_phase_4_i', 'delta_period_i', 'g-r', 'Harmonics_phase_2_r', 'Power_rate_4')",0.018114610592032634,0.014093782458825007,0.0070468912294125025
"(0, 1, 2, 3, 4, 5, 6, 7, 9, 10, 11)",[0.93257046 0.93066774 0.90710852 0.92128927 0.92151463],0.9226301250345854,"('Harmonics_phase_2_i', 'SPM_A_Y', 'Multiband_period', 'r-i', 'i-z', 'Period_band_i', 'Harmonics_phase_2_z', 'Harmonics_phase_4_i', 'g-r', 'Harmonics_phase_2_r', 'Power_rate_4')",0.011601498699277856,0.009026360132515334,0.004513180066257667
"(0, 1, 3, 4, 5, 6, 7, 8, 9, 11)",[0.92487055 0.94150426 0.89524222 0.92859021 0.92276261],0.9225939673740049,"('Harmonics_phase_2_i', 'SPM_A_Y', 'r-i', 'i-z', 'Period_band_i', 'Harmonics_phase_2_z', 'Harmonics_phase_4_i', 'delta_period_i', 'g-r', 'Power_rate_4')",0.019465973838418756,0.01514518897516461,0.007572594487582305
"(0, 1, 3, 5, 10, 11)",[0.92649029 0.92719091 0.91558282 0.92642989 0.91515657],0.9221700982017549,"('Harmonics_phase_2_i', 'SPM_A_Y', 'r-i', 'Period_band_i', 'Harmonics_phase_2_r', 'Power_rate_4')",0.007146962267217612,0.005560579451809963,0.0027802897259049815
"(0, 1, 2, 3, 5, 6, 7, 8, 9, 10, 11)",[0.93605133 0.9363779  0.89918007 0.92131293 0.91731297],0.9220470400769175,"('Harmonics_phase_2_i', 'SPM_A_Y', 'Multiband_period', 'r-i', 'Period_band_i', 'Harmonics_phase_2_z', 'Harmonics_phase_4_i', 'delta_period_i', 'g-r', 'Harmonics_phase_2_r', 'Power_rate_4')",0.017691715922668074,0.013764756038812295,0.006882378019406147
