feature_idx,cv_scores,avg_score,feature_names,ci_bound,std_dev,std_err
"(0, 1, 3, 4, 5, 6, 9, 10, 11)",[0.9560338  0.94496653 0.93693225 0.95752338 0.93970383],0.9470319583866612,"('Harmonics_phase_2_i', 'SPM_A_Y', 'r-i', 'i-z', 'Period_band_i', 'Harmonics_phase_2_z', 'g-r', 'Harmonics_phase_2_r', 'Power_rate_4')",0.010770013798183247,0.00837943663094256,0.00418971831547128
"(0, 1, 3, 5, 6, 7, 9, 10, 11)",[0.95632955 0.9451855  0.93389847 0.94837993 0.94888914],0.9465365181929265,"('Harmonics_phase_2_i', 'SPM_A_Y', 'r-i', 'Period_band_i', 'Harmonics_phase_2_z', 'Harmonics_phase_4_i', 'g-r', 'Harmonics_phase_2_r', 'Power_rate_4')",0.009381424617286492,0.007299067072855311,0.0036495335364276557
"(0, 1, 4, 5, 6, 7, 9, 10, 11)",[0.95456177 0.94713355 0.93908424 0.94836452 0.94158923],0.9461466634764342,"('Harmonics_phase_2_i', 'SPM_A_Y', 'i-z', 'Period_band_i', 'Harmonics_phase_2_z', 'Harmonics_phase_4_i', 'g-r', 'Harmonics_phase_2_r', 'Power_rate_4')",0.006977481556348356,0.005428717700886711,0.0027143588504433555
"(0, 1, 3, 5, 6, 9, 10, 11)",[0.95605027 0.94508181 0.93759554 0.946626   0.94338025],0.9457467751622037,"('Harmonics_phase_2_i', 'SPM_A_Y', 'r-i', 'Period_band_i', 'Harmonics_phase_2_z', 'g-r', 'Harmonics_phase_2_r', 'Power_rate_4')",0.007699315347839945,0.005990328913947281,0.0029951644569736406
"(0, 1, 2, 3, 6, 7, 9, 10, 11)",[0.95633618 0.94716602 0.9377714  0.94292267 0.94337866],0.9455149873806169,"('Harmonics_phase_2_i', 'SPM_A_Y', 'Multiband_period', 'r-i', 'Harmonics_phase_2_z', 'Harmonics_phase_4_i', 'g-r', 'Harmonics_phase_2_r', 'Power_rate_4')",0.007945370257115177,0.006181767992730256,0.0030908839963651276
"(0, 1, 4, 5, 6, 9, 10, 11)",[0.94894465 0.94886917 0.93923605 0.94835508 0.93974823],0.9450306333100738,"('Harmonics_phase_2_i', 'SPM_A_Y', 'i-z', 'Period_band_i', 'Harmonics_phase_2_z', 'g-r', 'Harmonics_phase_2_r', 'Power_rate_4')",0.005821865505066117,0.004529609152571476,0.002264804576285738
"(0, 1, 3, 4, 5, 6, 8, 9, 10, 11)",[0.95413425 0.94314264 0.93725866 0.9556713  0.9341645 ],0.9448742683694356,"('Harmonics_phase_2_i', 'SPM_A_Y', 'r-i', 'i-z', 'Period_band_i', 'Harmonics_phase_2_z', 'delta_period_i', 'g-r', 'Harmonics_phase_2_r', 'Power_rate_4')",0.011175649544480009,0.008695035022461071,0.004347517511230535
"(0, 1, 3, 4, 5, 6, 7, 9, 10, 11)",[0.95044135 0.94312659 0.93891711 0.94988256 0.9415767 ],0.9447888622137756,"('Harmonics_phase_2_i', 'SPM_A_Y', 'r-i', 'i-z', 'Period_band_i', 'Harmonics_phase_2_z', 'Harmonics_phase_4_i', 'g-r', 'Harmonics_phase_2_r', 'Power_rate_4')",0.005902691499145123,0.004592494521913549,0.002296247260956774
"(0, 1, 2, 3, 6, 9, 10, 11)",[0.95444093 0.9488455  0.93395524 0.94853315 0.93778888],0.9447127392522379,"('Harmonics_phase_2_i', 'SPM_A_Y', 'Multiband_period', 'r-i', 'Harmonics_phase_2_z', 'g-r', 'Harmonics_phase_2_r', 'Power_rate_4')",0.009788090352166327,0.007615466830483857,0.003807733415241928
"(0, 1, 2, 3, 4, 6, 7, 9, 10, 11)",[0.94698148 0.94693203 0.93920684 0.95178537 0.93773349],0.9445278410805166,"('Harmonics_phase_2_i', 'SPM_A_Y', 'Multiband_period', 'r-i', 'i-z', 'Harmonics_phase_2_z', 'Harmonics_phase_4_i', 'g-r', 'Harmonics_phase_2_r', 'Power_rate_4')",0.006775531272923198,0.005271593519407254,0.002635796759703627
