snid,CEP_dist,DSCT_dist,EB_dist,RRL_dist
84032924,13739.499210649205,17767.080290432372,17.833640740995897,27.66366326242274
70843959,13740.812474079388,21261.001125457635,22.40763890609087,27.012510163611122
17563424,17575.76995271843,19942.82158441839,17.28813904473229,32.089720085174704
149098891,28350.51681335713,29279.198587988085,19.523408594369766,49.51235986906269
127766505,9687.44875427781,14713.880794980294,17.316498362152814,22.37973263268347
149102008,24727.451963540017,30439.123117260566,25.181322579607627,41.19758636298389
125786857,10562.037810572114,13770.148413979443,14.729684727398265,22.126934365281965
154016703,31505.462687936168,32888.09304014293,22.097379767484654,54.745166924282636
128003557,13760.970756714814,16351.504239736994,14.620414928423934,24.92684277390111
111351066,14841.854888781085,17553.383005866763,15.615874657154437,27.897236465360614
111699711,22258.288882419583,24299.506327771836,18.73204488786832,39.55442735317694
