snid,CEP_dist,DSCT_dist,EB_dist,RRL_dist
102875500,2611.75794765826,2288456.261517869,2.0584601479111013,19.524999105239864
111699711,14165.095525328863,12413995.544242024,10.856515802423171,105.3735410357948
155825094,14815.473502502728,12982405.144449305,11.624967998530087,112.13604545439091
154230880,2356.7864991469924,2064757.4543333317,1.8813655134976812,17.639097622581932
137551327,9449.587685189916,8280402.946890569,7.330759114423722,71.25154637919618
126882937,1373.199751497875,1196839.7415496563,1.451346339986435,13.94960907220048
141648554,2042.404696605206,1785240.7417656947,1.7841921373763483,17.63916231490031
90032485,9320.051019641009,8166450.384027261,7.20977872480381,70.28202952253504
25934612,1754.0478813558375,1533273.389613257,1.500487976507187,15.030985282022076
92657657,2368.998543931095,2074941.9723304135,1.8700082492846355,18.322913399193677
114917702,4675.708468930257,4096141.5356441275,3.6220755348977325,35.38784770304959
124161742,2041.0970964935402,1784784.3815783155,1.73385876430015,17.291155218906376
154568658,1399.596604766749,1220996.2037699162,1.8673532658867,14.121622393301953
90066075,3908.799176252426,3424725.6114876457,3.0239151417419077,29.31892435676989
97703486,936.3635090122502,811111.0892048669,2.6709290201262608,15.129487139095898
151636940,2983.497993981943,2613044.0449850596,2.3239103751658527,22.81650219508601
91745302,2452.558260231705,2146097.3735839985,2.005616162763668,19.978609571796998
109393338,2338.6532711375116,2046487.9690920152,1.8960248011861418,18.937217679776623
132147317,15203.646156652097,13325039.940982962,11.628839141956517,112.63898649369241
120733569,2374.315058255349,2076925.9322960936,2.0552236092556218,19.55333296110484
89400191,20426.00935035633,17903284.165909853,15.596983543834726,150.95677622363704
109832690,6873.595926957633,6020282.903449057,6.110191394730902,53.992315314547334
151628589,1824.7818885636696,1597228.675912105,1.44954740688796,14.328538249672
102905578,2993.441651620928,2623158.038371436,2.5360069809212273,23.286111751242018
95102095,4408.730288798202,3859516.141868067,3.583767897520915,34.99582269205929
124847020,3080.9529080658413,2694708.5770465825,2.654331508499661,25.84297396954571
125777453,3987.6058514685938,3495053.449694911,3.2224412206521595,29.58678343159659
85117383,1875.12939942973,1638209.4279243757,1.7046000061573159,16.785889906117273
17563424,9470.60284289532,8301100.453414872,7.337198362474488,69.92136128169979
138899319,3691.0911564123585,3231771.573308589,3.0928673273022795,29.80524902308239
140899750,1902.906501304165,1665026.2952410076,1.7227318701213226,15.383008649856345
149102008,117972.20490683806,103408991.04287782,89.89692826037744,868.923553633229
