snid,CEP_dist,DSCT_dist,EB_dist,RRL_dist
102875500,7532.7224983063215,6602536.672461104,5.8803824323656695,56.06638665565558
111699711,40864.29945458801,35817936.779145874,31.263420816822066,303.1774892615579
155825094,42740.35712587065,37457989.672350995,33.25625506756001,321.4714197134693
154230880,6796.986188047226,5957105.9214194985,5.354660121661227,50.62925795268157
137551327,27259.4207974109,23891143.462641444,21.034487143600888,204.3397446774439
126882937,3957.007349411268,3452945.672066786,3.8574616075445998,37.97725556999095
141648554,5888.085789079859,5150625.198994539,4.953572622149126,49.194881890128975
90032485,26885.42181155025,23562352.999105833,20.70467503946634,201.59161446354938
25934612,5056.549096191375,4423637.021774037,4.18756521116272,41.92828261551826
7405138,4531.75986684482,3972601.133250078,4.14296697979659,34.2303182462617
79011413,3859.513306462312,3378592.6053887606,3.4876484918026716,32.91936125393948
92657657,6831.991260147169,5986490.141345715,5.338969359931525,52.152414766261494
114917702,13486.235069362436,11818227.493272712,10.39738482141669,101.336355641546
124161742,5884.664779615447,5149308.758652458,4.8492367996469605,48.380793924334526
154568658,4032.8056124480204,3522644.135298941,4.754098735119829,37.71191489004282
90066075,11274.178403660164,9880994.030786227,8.684637746163531,84.12982425839037
97703486,2694.8984503483016,2340038.748277137,6.308573181572245,37.68842103952155
151636940,8604.344187483992,7539060.632492614,6.660413972225388,65.1471734137183
91745302,7071.981554479812,6191791.188572251,5.667806192441889,56.318232995939574
101411156,3555.5572687293693,3104014.841558371,3.4366511047863164,33.94762278296477
109393338,6743.442076611648,5904391.868312086,5.370838120117668,53.42752231813449
132147317,43861.1008729146,38446609.612375125,33.50861908657807,324.40053634931365
120733569,6845.6201504771525,5992213.438040746,5.716846796676698,54.81946884026889
89400191,58929.08437203737,51656419.48103729,44.96595365776492,435.0571750134989
109832690,19825.899389881044,17369969.88058843,16.93801861189713,153.07182244195627
151628589,5261.470198957016,4608164.965977995,4.130529975835995,40.62288598260974
102905578,8634.029163648707,7568242.639127308,7.127469561476238,66.23189882416496
95102095,12714.81310373077,11135490.93680369,10.14675613229926,99.28565309707587
124847020,8883.881183498408,7774683.414901298,7.401271810243425,72.58631370911932
125777453,11502.484916735437,10083911.122238463,9.160151789226514,85.15491021267314
85117383,5405.478555434299,4726402.578653355,4.687064368720574,46.5616546798526
21614648,4821.512179604862,4226046.375004017,3.842169114820822,36.111489198839685
17563424,27321.302633795185,23950864.37076163,21.067486211684507,201.5538099711792
138899319,10645.301706236654,9324263.65730166,8.687246396012032,84.15961971637277
140899750,5486.3271362036785,4803778.06837819,4.738884278698451,43.207380837517036
149102008,340378.29058717954,298371583.8726199,259.32847200580113,2506.7052085695486
