snid,CEP_dist,DSCT_dist,EB_dist,RRL_dist
102875500,0.9987502546899907,0.9771728226570475,0.7394637994159386,0.10870327338230976
111699711,0.9993252246329963,0.9771849060285637,0.8854826633408928,0.740359770463568
155825094,0.9993451791781098,0.9771849174697558,0.9165262652817259,0.8463239992954057
137551327,0.999274192193183,0.9771834445908852,0.88922953089564,0.7427235649362748
84032924,0.5334684982661746,0.9753745935029048,-0.8148542643529533,-6.162527868020387
90032485,0.9991997362175775,0.9771832589665197,0.8608393031829663,0.6949758878081632
7405138,0.9986521276942399,0.9771638864234381,0.7281125713508217,-0.2130505983573077
99469093,0.9981769886421652,0.9771469914300394,0.7658198379370375,-0.19286246563019485
149603320,0.9438547757590098,0.9770134521942382,-0.6571100348461386,-5.203016869419774
79011413,0.997835788407877,0.9771570371011327,0.7108398110314295,0.07054249337312955
92657657,0.9985661566837529,0.9771707771630492,0.7359529953978471,0.16525114344774794
5296787,0.6852564288479117,0.9760419605213496,-0.7636600999403889,-5.882731004718484
114917702,0.998784913423988,0.9771787831614687,0.7325788231414627,0.32165209113855603
90066075,0.9988312572425677,0.9771774378221111,0.7455323686436126,0.27211211405186025
84991979,0.5915555726818338,0.9744303623852878,-0.5254126159365337,-4.9582094099827865
81069250,0.7015769593326969,0.9758049951284269,-0.6469908382930182,-5.4340065056566065
120904437,0.5973000577290775,0.9743955166207459,-0.5010587822932163,-4.735741798963755
87435978,0.79751305457395,0.9760743133790502,-0.49442442616975907,-4.755791482667607
132147317,0.9993839277346698,0.9771852072545776,0.9045930172541481,0.7670294377817886
89400191,0.9994815045944229,0.9771859790762424,0.9448729550151869,0.8529232703808096
102905578,0.9992498742152964,0.9771752587965319,0.9070776000377145,0.5026798665107826
125777453,0.9992353821417936,0.9771784530248108,0.8566432590458135,0.4221019485588356
21614648,0.9984526164320522,0.9771646169306353,0.70570290157888,-0.13807931882391553
17563424,0.9994260795102545,0.9771839045898828,0.919574212106362,0.72015472314972
111576143,0.6888541474204336,0.8876631663031913,0.785595640062529,-4.741767395575049
123750297,0.859890556880491,0.9767515096248456,-0.7335230815070383,-5.634761113452138
138899319,0.9986557408582954,0.9771760159186683,0.7721451747041115,0.4921278353127809
44134550,0.6391756770510268,0.975684952963102,-0.6948182745357384,-5.137606018130656
90659677,0.5727186641554058,0.4834032233338933,0.7602241774674438,-0.07826346267373753
149102008,0.9995851409603934,0.9771876212318809,0.9866301725160588,0.9673425467879473
