snid,CEP_dist,DSCT_dist,EB_dist,RRL_dist
102875500,1.805846252344554,1.7700822279157908,1.5415114599907054,1.6178921367808177
117069412,1.8058949933831538,1.7700799262239917,1.221674057823139,1.4728845743217083
111699711,1.80581185857306,1.770083220128122,1.5881433490892871,1.6512484792949664
95584069,1.8071891509148688,1.7700818890499022,1.1854695610028696,1.6704645835116714
155825094,1.8059259959682223,1.7700833888081324,1.6078330305880644,1.670035378688799
94762362,1.8073429279907713,1.7700814536879643,1.5198768079979956,1.7325885786775417
154230880,1.8058084689583636,1.770082047359197,1.4790837784483775,1.5936404717507102
137551327,1.8059209152251396,1.7700832540909093,1.601749342799958,1.6649422281512614
126882937,1.8086663076316318,1.770085147090183,1.1288752166677445,1.8773114219990732
154016703,1.8081874843488017,1.770083962989439,1.204358330889236,1.8299863503006049
141648554,1.8070722543280002,1.7700836523722665,1.3653378254312054,1.7281022479381303
90032485,1.8059330211176636,1.770083269033683,1.592052062652611,1.66348118598754
25934612,1.8070276546714428,1.7700833193004135,1.349645479197321,1.71410892732833
7405138,1.8056272267839937,1.7700810632884802,1.5168091016525993,1.5616120975485168
4991683,1.8060045883543283,1.7700823167757922,1.3707331935109526,1.5907099085148024
127529341,1.8068145439157801,1.7700823653010187,1.2278122962856237,1.645464783907861
142904677,1.807056921038698,1.77008116248135,1.5319188305259508,1.6966119077624513
99469093,1.80643163228215,1.7700807481267335,1.6488919271865163,1.651023360059709
79011413,1.8069874789235931,1.770082612110716,1.6009865022125553,1.7468520613512348
141372583,1.8059612558141578,1.7700810149066801,0.9896383368919633,1.4482844181976806
92657657,1.8061491709747968,1.7700825232301656,1.5678412186190784,1.6582215728196725
114917702,1.8059490886310152,1.7700829458748504,1.540246064202281,1.6433914963099534
124161742,1.8069453107277669,1.7700834590708263,1.4307443589855184,1.7243947751761048
90066075,1.8058825294807315,1.7700827081363943,1.5433809256278277,1.6331118763653654
98780022,1.806595773658591,1.770081040179789,1.3632604685062615,1.6127424274544113
8610285,1.8070685166659843,1.7700824338763592,1.5513777815466114,1.7393748988119313
151636940,1.8060436986638004,1.770082679871936,1.5058321906235062,1.6365943589013772
136249334,1.8070005599202772,1.7700826498709912,1.1521622393662136,1.6583255370689614
90077759,1.8166825608159818,1.770077002781065,1.0199754635393496,1.4894742772869398
91745302,1.806606582589467,1.7700832404616884,1.4989433121906528,1.7004291134622562
101411156,1.808627421067174,1.7700847846849102,1.2748255165942959,1.890065063039513
109393338,1.8065543910201032,1.7700831026175634,1.4814573162025941,1.6882921206402823
125786857,1.8074673198263944,1.77008265727903,0.8707764265307314,1.6600948084569
132147317,1.8057801764118515,1.770083189913599,1.591840372329111,1.6490848068937083
79907182,1.8065391564430298,1.7700797924655192,1.556959975149013,1.6027534756436854
120733569,1.80632544216843,1.770082841490618,1.2367786656827218,1.6027896630163967
106552124,1.8073826022148574,1.7700779839713496,1.3263911889048836,1.553123189255645
89400191,1.8057649862299034,1.7700832219196783,1.6023944107107289,1.6516604534746206
109832690,1.8056601186650085,1.7700828000532807,1.3624848539408183,1.567749703626053
151628589,1.8062405774304144,1.7700822651327646,1.3910944123800155,1.6171829050597601
102905578,1.8059342402241474,1.7700824956785888,1.6330025567741582,1.6574286004626346
2952577,1.8056688326758996,1.770078438227129,1.635831816223331,1.5043827138362391
95102095,1.8063198801896352,1.7700834397305574,1.5094008126298673,1.679385634059916
124847020,1.8067945108111043,1.770083798720309,1.4520386492899908,1.7194729713604295
125777453,1.8057173692046624,1.7700824783444098,1.5839369176931588,1.6253565250887987
18995214,1.809915939050542,1.770085235209749,1.0534672855578764,1.9658422498367267
153897627,1.8061840725960638,1.7700810708880204,1.3036694112296556,1.5586754884907705
85117383,1.807437204163954,1.770084021464418,1.3730152387581858,1.7754876681044212
21614648,1.805900337156872,1.7700815822128724,1.529187021922319,1.601948510756975
109511854,1.808477050958482,1.770077830602748,1.5192822945790705,1.658667089547625
113939258,1.806427021167377,1.7700814771591404,1.5509378952186057,1.6503944437175693
73790174,1.806750932081305,1.7700800995709158,1.4855346607528388,1.6192822850039141
38692187,1.808808784205721,1.7700846683550755,0.9007947782828261,1.8592576819085005
121074191,1.8062007418631807,1.770080976980212,1.1715139488584276,1.525966098119746
17563424,1.8057380881506049,1.7700829938464553,1.597548488864959,1.6430293888252967
138899319,1.806405788570665,1.770083392756905,1.5945538889156294,1.7083564757098064
140899750,1.8058676207792637,1.7700818627318549,1.0763521285554956,1.4874591370317811
83135218,1.8059730008973252,1.770080225115435,1.2016910102503078,1.4856499900403248
149102008,1.8057339104452854,1.7700833121579143,1.6078648184042825,1.6527478501764272
16019919,1.8054977050085679,1.7700785955815013,1.2899026196966945,1.407112397828863
60043752,1.8099000002902241,1.770085692445393,1.0895420981291655,1.9673009503022794
