snid,CEP_dist,DSCT_dist,EB_dist,RRL_dist
102875500,7538.355721761651,6603096.583318728,6.396614562640886,59.23215130145496
111699711,40875.065177586315,35819228.68719919,32.06832459768828,308.746925822754
155825094,42750.51255084047,37459312.83583961,34.91255737887521,329.1247501305084
154230880,6802.898348441314,5957638.559011337,6.086843432705672,54.39911325986507
137551327,27268.233072319803,23892201.875598535,22.15581386338097,210.7153357219153
141648554,5896.650690199374,5151125.518588198,6.3942258290023855,55.93317939086439
90032485,26894.89451417109,23563403.98213483,21.662965533959046,207.19401733112613
25934612,5064.511897666823,4424101.182403247,5.392359441364563,48.08363917095396
92657657,6837.91019308124,5987025.727382915,5.961605048365322,57.34935430670276
114917702,13494.41823334783,11818975.083688922,11.101284196672124,106.64551946262013
124161742,5892.627988909159,5149808.241325189,5.933267585951729,53.909676808812215
154568658,4042.785279166202,3523061.9921027543,7.594443811883679,51.79221714068965
90066075,11281.266144025241,9881677.594961569,9.13238915258692,88.21175410094516
97703486,2706.650507539108,2340384.728542539,10.64842725139368,57.7697412712132
151636940,8611.625535252575,7539660.074143108,7.218591192028656,69.98774959109785
91745302,7079.686721241648,6192336.996162983,6.62842867206325,61.68550441664591
109393338,6751.086325168552,5904924.965682123,6.216602050313965,58.456135110411246
132147317,43871.48912541484,38447946.75598893,34.00695522899025,329.21565609514636
120733569,6854.7302263161055,5992751.936511412,7.539533239011617,64.05408108235073
89400191,58939.66072595622,51657966.720849246,45.28624104346778,438.96762116476697
109832690,19836.973961190593,17370875.42118257,20.01713828584458,166.2095420966512
102905578,8638.770686303096,7568842.484036755,7.941282262063792,71.22409662393564
95102095,12724.51948206048,11136219.396157082,11.6893118358761,106.52094370146038
124847020,8893.361901020822,7775295.186550461,9.06353478445752,79.83041893622533
125777453,11507.39958696411,10084599.30062954,9.85930373140663,88.44495013716451
85117383,5413.8103623515835,4726882.452809725,5.992061036006334,52.487397257035354
17563424,27328.382005687403,23951920.151771598,21.75046370694829,204.60811572102872
138899319,10652.321546493786,9324931.29626208,10.184633295698575,91.47953711513324
140899750,5494.270965942926,4804260.321972005,6.42870905682794,52.02726805006282
149102008,340398.77804682584,298375285.65163285,260.05478058392833,2511.4484670078173
