snid,CEP_dist,DSCT_dist,EB_dist,RRL_dist
140804408,1.2995168966919486,5.319014243428779,6.491020402023497,5.070065936203287
32484228,1.202918096029534,5.502198914750492,6.853984948530179,5.207876718308874
29740481,1.0803268153692778,6.007797690050001,6.6226183220900925,5.2482019286012465
112726614,0.9080792410033042,5.778710684424841,6.567031535644277,5.037376780332087
104137309,1.279880844969684,5.226757589473669,6.770395890811151,5.029796034946211
70308486,0.8555002541544924,5.7595948329503095,6.752447309664506,5.2768185520769055
122759418,1.1083959144196949,5.3705241381144635,6.710726739588165,5.080427134164358
145044345,0.831787519402857,5.573038231228268,6.79536745665327,5.200933507177718
51024516,1.1358084414401652,5.713699368617895,6.759725911260182,5.509929150062099
77142682,7.720714567819091,4.911233022503931,4.476136175227055,6.536729275788677
34160718,1.2928819498101134,5.783785078318804,6.680885108111422,5.56931827310334
69153810,1.3574535117353073,5.75486744885002,6.884644861301489,5.633399026095342
107828208,0.8134645199520503,5.487618372337684,6.54463931408308,5.15626800860891
130307557,1.1746370939936703,6.044688249383558,6.711295248388216,5.489991510870341
9026361,0.6939043641041932,5.546145891098812,6.484073190507487,5.086165749455643
89207401,1.2433311641619291,5.671005036550242,6.658073117658927,5.378378735779364
56961335,1.4687607543739374,6.016942930720141,6.702923941040695,5.61762388902503
37962150,1.2903061402337062,5.564729373884616,6.270238549964191,5.036618418335085
60921843,1.2508730104483783,5.915251569339531,6.750762970734012,5.492351583758904
124533075,1.146695608329739,5.2665110159108455,6.193526164835715,5.028649393756318
46505442,1.2231511966105861,6.010394445075384,6.782402312755023,5.245548702522682
139250159,1.2393330859643195,5.857549091948332,6.471301114599044,5.284040294513503
55912724,1.0356353129361615,5.629009794239412,6.899452951483065,5.3450221130049345
105486872,0.9651648461276527,5.646128771907395,6.780954572444575,5.045155584435973
135393209,0.9567411465386596,5.765353771419125,6.634339483180864,5.373144620469665
45751887,0.7928168789901118,5.583134683084647,6.5562218589484065,5.078398562198491
25165159,1.3209806126439743,5.946118325384204,6.514595853537807,5.441421584136145
2227779,1.423948231288797,5.434848512685175,6.585395848927937,5.243976109791428
103308635,1.3217829193711839,5.384048880533999,6.377060327477061,5.2244668494030195
